Price_Sector,Reportable_Owner,Brand_House,Date,Value,Volume,Holding_Company,PS_HC_BH_Group,Value_T,Volume_T,Value_Share,Volume_Share
Premium,ITUK,JPS,2020-10-18,5963.463685689083,3621.475779213625,IMB,Premium_IMB_JPS,335435.48216640024,323085.87802084466,0.017778273327479333,0.011209019104759438
Premium,ITUK,Regal,2020-10-18,8393.588454225453,1008.414003677367,IMB,Premium_IMB_Regal,335435.48216640024,323085.87802084466,0.02502295940791865,0.0031211949276603998
Premium,ITUK,Superkings,2020-10-18,6997.683470957888,4592.259173183464,IMB,Premium_IMB_Superkings,335435.48216640024,323085.87802084466,0.02086148855143038,0.014213741564053082
Premium,ITUK,Woodbine,2020-10-18,3411.2655640163903,3376.2815525156198,IMB,Premium_IMB_Woodbine,335435.48216640024,323085.87802084466,0.0101696622610847,0.010450105628874905
Premium,JTI,Benson&Hedges (JTI),2020-10-18,5454.4062074975045,1033.3423521054797,JTI,Premium_JTI_Benson&Hedges (JTI),335435.48216640024,323085.87802084466,0.016260671567212812,0.003198351962752179
Premium,JTI,Camel,2020-10-18,4780.1832164854895,2484.785214854294,JTI,Premium_JTI_Camel,335435.48216640024,323085.87802084466,0.014250678507869282,0.007690788684654245
Premium,JTI,More,2020-10-18,6035.038089678318,3911.186838481083,JTI,Premium_JTI_More,335435.48216640024,323085.87802084466,0.017991650885294547,0.012105718957573081
Premium,JTI,Natural American Spirit,2020-10-18,6246.170255884826,5942.803904096522,JTI,Premium_JTI_Natural American Spirit,335435.48216640024,323085.87802084466,0.018621077935894313,0.018393883200655114
Premium,JTI,Park Drive,2020-10-18,5015.7535207929595,2139.012496692049,JTI,Premium_JTI_Park Drive,335435.48216640024,323085.87802084466,0.014952960516874548,0.00662056945910228
Premium,JTI,Senior Service,2020-10-18,4943.918015650085,7971.8168201306235,JTI,Premium_JTI_Senior Service,335435.48216640024,323085.87802084466,0.014738804564502049,0.024673987204158466
Premium,JTI,Silk Cut,2020-10-18,7412.1763754451495,3656.4559443532607,JTI,Premium_JTI_Silk Cut,335435.48216640024,323085.87802084466,0.022097174477708276,0.011317288043513174
Premium,JTI,Sovereign,2020-10-18,9796.836182372592,3280.7867174087537,JTI,Premium_JTI_Sovereign,335435.48216640024,323085.87802084466,0.029206320449762836,0.010154534569898737
Premium,Other,Karelia,2020-10-18,9122.657013615404,8957.559186286446,Other,Premium_Other_Karelia,335435.48216640024,323085.87802084466,0.0271964580332915,0.027725009960690786
Premium,Philip Morris,Marlboro,2020-10-18,8108.3993448018755,6670.510790882587,Philip Morris,Premium_Philip Morris_Marlboro,335435.48216640024,323085.87802084466,0.024172753855477708,0.02064624684849959
Premium,Philip Morris,Raffles,2020-10-18,9805.594470754859,3139.2938854668164,Philip Morris,Premium_Philip Morris_Raffles,335435.48216640024,323085.87802084466,0.02923243065231416,0.009716592705002964
Sub Economy,ITUK,Lambert & Butler,2020-10-18,3387.8355142808446,5512.832586962279,IMB,Sub Economy_IMB_Lambert & Butler,335435.48216640024,323085.87802084466,0.010099812614934497,0.017063056487435224
Sub Economy,Other,Elixyr,2020-10-18,1120.0017697489438,7426.602944189504,Other,Sub Economy_Other_Elixyr,335435.48216640024,323085.87802084466,0.0033389484097372324,0.022986467219438044
Unknown,Other,Non allocatable OM Brands,2020-10-18,476.43047599668307,8860.315599671761,Other,Unknown_Other_Non allocatable OM Brands,335435.48216640024,323085.87802084466,0.0014203341665576664,0.027424026249454694
Unknown,Other,The King,2020-10-18,2008.933009680859,1182.86633751832,Other,Unknown_Other_The King,335435.48216640024,323085.87802084466,0.005989029534699859,0.0036611514708235083
Value,BAT,Lucky Strike,2020-10-18,4438.07000086055,7092.144331265648,BAT,Value_BAT_Lucky Strike,335435.48216640024,323085.87802084466,0.013230770854047415,0.02195126687279127
Value,BAT,Pall Mall,2020-10-18,8395.49403246462,9981.612251824225,BAT,Value_BAT_Pall Mall,335435.48216640024,323085.87802084466,0.02502864031629143,0.03089461016671313
Value,ITUK,Carlton,2020-10-18,5221.740348558111,4438.908029797613,IMB,Value_IMB_Carlton,335435.48216640024,323085.87802084466,0.01556704828849248,0.013739096419160811
Value,ITUK,Embassy,2020-10-18,3561.711147709402,4231.561623025567,IMB,Value_IMB_Embassy,335435.48216640024,323085.87802084466,0.010618170518831804,0.013097327710351233
Value,ITUK,Paramount,2020-10-18,4244.62282775295,8118.589450198995,IMB,Value_IMB_Paramount,335435.48216640024,323085.87802084466,0.012654066291196083,0.025128270848394075
Value,ITUK,Regal,2020-10-18,7446.572484699189,7570.286341352167,IMB,Value_IMB_Regal,335435.48216640024,323085.87802084466,0.02219971613201358,0.02343118921732553
Value,ITUK,Richmond,2020-10-18,9362.305619628158,2504.179388376819,IMB,Value_IMB_Richmond,335435.48216640024,323085.87802084466,0.027910898272186298,0.007750816605531907
Value,JTI,Club,2020-10-18,6061.214078691944,3452.547215306355,JTI,Value_JTI_Club,335435.48216640024,323085.87802084466,0.018069686723496785,0.010686159470837675
Value,JTI,Mayfair,2020-10-18,7190.034330669502,9185.435137925322,JTI,Value_JTI_Mayfair,335435.48216640024,323085.87802084466,0.021434924785633518,0.028430320737611137
Value,JTI,Sovereign,2020-10-18,4918.067585681193,131.63253434425036,JTI,Value_JTI_Sovereign,335435.48216640024,323085.87802084466,0.014661739282672177,0.00040742274206041827
Value,Other,American,2020-10-18,5695.271979137867,5926.237399325205,Other,Value_Other_American,335435.48216640024,323085.87802084466,0.016978740419335246,0.018342607345229925
Value,Other,MB,2020-10-18,1870.3985076654994,8270.65692001178,Other,Value_Other_MB,335435.48216640024,323085.87802084466,0.005576030584437834,0.02559894282806808
Value,Other,Officials,2020-10-18,2664.098615300167,8334.524289393376,Other,Value_Other_Officials,335435.48216640024,323085.87802084466,0.007942208731450125,0.02579662206361014
Value,Other,Tornado,2020-10-18,967.8079937302342,1725.983607137438,Other,Value_Other_Tornado,335435.48216640024,323085.87802084466,0.0028852284423808556,0.005342182139654157
Value,Philip Morris,Chesterfield,2020-10-18,550.7882765493721,4248.78139245077,Philip Morris,Value_Philip Morris_Chesterfield,335435.48216640024,323085.87802084466,0.001642009584055098,0.013150625519375531
Economy,BAT,Pall Mall,2020-10-25,7857.273170598433,1211.4348196592207,BAT,Economy_BAT_Pall Mall,316232.5499546919,285517.9337906707,0.024846503535844684,0.004242937750268926
Economy,BAT,Rothmans,2020-10-25,8792.736587028217,7311.134212268311,BAT,Economy_BAT_Rothmans,316232.5499546919,285517.9337906707,0.027804653848213897,0.025606567388612847
Economy,ITUK,JPS,2020-10-25,3136.655381229785,7704.356320390845,IMB,Economy_IMB_JPS,316232.5499546919,285517.9337906707,0.009918825186335778,0.026983791238974653
Economy,ITUK,Lambert & Butler,2020-10-25,1550.6281329792648,5031.9368852944135,IMB,Economy_IMB_Lambert & Butler,316232.5499546919,285517.9337906707,0.004903442524184909,0.017623890795537944
Economy,ITUK,Player's,2020-10-25,4454.086423086658,9395.296091407828,IMB,Economy_IMB_Player's,316232.5499546919,285517.9337906707,0.014084844914683247,0.032906150470730325
Economy,ITUK (Pr Label),Kingsmen,2020-10-25,9940.003425902132,711.2799436991435,ITUK (Pr Label),Economy_ITUK (Pr Label)_Kingsmen,316232.5499546919,285517.9337906707,0.03143257525933457,0.002491191829024032
Economy,JTI,Benson&Hedges (JTI),2020-10-25,7087.606111993357,1674.4567462003613,JTI,Economy_JTI_Benson&Hedges (JTI),316232.5499546919,285517.9337906707,0.022412639410487097,0.005864628970830252
Economy,JTI,No.3,2020-10-25,7937.267769717686,6282.196975882338,JTI,Economy_JTI_No.3,316232.5499546919,285517.9337906707,0.025099464842739606,0.02200281044513362
Economy,Other,Austin,2020-10-25,7577.731873252536,3301.676913064663,Other,Economy_Other_Austin,316232.5499546919,285517.9337906707,0.0239625297090329,0.01156381621718133
Economy,Philip Morris,Marlboro,2020-10-25,4720.169070604392,6612.597695111571,Philip Morris,Economy_Philip Morris_Marlboro,316232.5499546919,285517.9337906707,0.014926259397651104,0.023160008225471537
Mid Price,ITUK,JPS,2020-10-25,6262.3051396468045,5883.261361656473,IMB,Mid Price_IMB_JPS,316232.5499546919,285517.9337906707,0.0198028480640087,0.020605575571199755
Mid Price,ITUK,Lambert & Butler,2020-10-25,2099.588229055901,1245.6320156900779,IMB,Mid Price_IMB_Lambert & Butler,316232.5499546919,285517.9337906707,0.006639380510819391,0.0043627102478379556
Mid Price,ITUK,Windsor Blue,2020-10-25,6162.561932409991,4676.993638396732,IMB,Mid Price_IMB_Windsor Blue,316232.5499546919,285517.9337906707,0.01948743711959104,0.016380735095350263
Mid Price,JTI,Berkeley,2020-10-25,1425.6169332247791,5986.704335516802,JTI,Mid Price_JTI_Berkeley,316232.5499546919,285517.9337906707,0.004508128380298087,0.02096787496334991
Mid Price,JTI,Dorchester,2020-10-25,2641.728773840445,7313.968634412556,JTI,Mid Price_JTI_Dorchester,316232.5499546919,285517.9337906707,0.008353753508988678,0.025616494688473188
Mid Price,JTI,Mayfair,2020-10-25,5610.837073031037,5420.86804948659,JTI,Mid Price_JTI_Mayfair,316232.5499546919,285517.9337906707,0.017742756315992543,0.018986086013990752
Mid Price,JTI,Sovereign,2020-10-25,668.5620013399584,3256.728072064533,JTI,Mid Price_JTI_Sovereign,316232.5499546919,285517.9337906707,0.002114146698167998,0.011406387083384486
Mid Price,JTI,Sterling,2020-10-25,8842.12319787631,9599.30948729338,JTI,Mid Price_JTI_Sterling,316232.5499546919,285517.9337906707,0.027960825661821218,0.03362068840947544
Mid Price,JTI,Winston,2020-10-25,9013.054017608774,3049.1339803814653,JTI,Mid Price_JTI_Winston,316232.5499546919,285517.9337906707,0.028501348197394975,0.010679308090737857
Mid Price,Other,Karelia,2020-10-25,2614.7113532422904,2078.4928260422707,Other,Mid Price_Other_Karelia,316232.5499546919,285517.9337906707,0.00826831821587282,0.00727972775106355
Mid Price,Other,Non allocatable OM Brands,2020-10-25,1913.3562253114433,4255.934979596878,Other,Mid Price_Other_Non allocatable OM Brands,316232.5499546919,285517.9337906707,0.006050472114858444,0.014906016316008871
Premium,BAT,Dunhill,2020-10-25,5464.103637495522,3348.296086114124,BAT,Premium_BAT_Dunhill,316232.5499546919,285517.9337906707,0.017278751470329,0.01172709553358196
Premium,BAT,Peter Stuyvesant,2020-10-25,9605.647038892383,7414.191676977401,BAT,Premium_BAT_Peter Stuyvesant,316232.5499546919,285517.9337906707,0.030375263521318814,0.025967516570826556
Premium,BAT,Royals,2020-10-25,4308.9358351336605,4199.429619860998,BAT,Premium_BAT_Royals,316232.5499546919,285517.9337906707,0.013625845396848052,0.01470811155049839
Premium,BAT,St Moritz,2020-10-25,6157.920584513819,6365.360131588755,BAT,Premium_BAT_St Moritz,316232.5499546919,285517.9337906707,0.01947276011086175,0.022294081660928382
Premium,BAT,Vogue,2020-10-25,6294.940967708177,3290.9298191647695,BAT,Premium_BAT_Vogue,316232.5499546919,285517.9337906707,0.019906050052754157,0.011526175520650607
Premium,ITUK,Davidoff,2020-10-25,9826.54588546965,9427.800153810516,IMB,Premium_IMB_Davidoff,316232.5499546919,285517.9337906707,0.031073796441503394,0.033019992925287026
Premium,ITUK,Embassy,2020-10-25,7888.2471373855315,8833.6506096293,IMB,Premium_IMB_Embassy,316232.5499546919,285517.9337906707,0.024944450337309416,0.03093903942337208
Premium,ITUK,JPS,2020-10-25,4960.410612891264,2740.7956177629667,IMB,Premium_IMB_JPS,316232.5499546919,285517.9337906707,0.015685958367037057,0.009599381661862258
Premium,ITUK,Regal,2020-10-25,607.5162601707096,3216.355658931619,IMB,Premium_IMB_Regal,316232.5499546919,285517.9337906707,0.0019211060349662024,0.011264986462425547
Premium,ITUK,Superkings,2020-10-25,7451.627435336338,3944.0591954371107,IMB,Premium_IMB_Superkings,316232.5499546919,285517.9337906707,0.023563758494829095,0.01381370039728826
Premium,ITUK,Woodbine,2020-10-25,4655.080645957493,3503.1427594870092,IMB,Premium_IMB_Woodbine,316232.5499546919,285517.9337906707,0.014720434840197343,0.012269431600942309
Premium,JTI,Benson&Hedges (JTI),2020-10-25,1867.7577084673303,3284.702887593729,JTI,Premium_JTI_Benson&Hedges (JTI),316232.5499546919,285517.9337906707,0.0059062791250772025,0.011504366272144326
Premium,JTI,Camel,2020-10-25,5921.882526226869,3137.2446794309726,JTI,Premium_JTI_Camel,316232.5499546919,285517.9337906707,0.0187263535239346,0.010987907616798123
Premium,JTI,More,2020-10-25,6137.081394613771,829.7395268099506,JTI,Premium_JTI_More,316232.5499546919,285517.9337906707,0.019406861803103633,0.0029060854980068585
Premium,JTI,Natural American Spirit,2020-10-25,191.44401833504742,5483.287197251086,JTI,Premium_JTI_Natural American Spirit,316232.5499546919,285517.9337906707,0.0006053899839294737,0.019204703271883415
Premium,JTI,Park Drive,2020-10-25,7117.833446631413,2467.856967348799,JTI,Premium_JTI_Park Drive,316232.5499546919,285517.9337906707,0.022508225189504426,0.008643439431577436
Premium,JTI,Senior Service,2020-10-25,1408.4767263890153,5679.979353766436,JTI,Premium_JTI_Senior Service,316232.5499546919,285517.9337906707,0.004453927107095124,0.019893599250864393
Premium,JTI,Silk Cut,2020-10-25,7749.651112459036,32.79603091260963,JTI,Premium_JTI_Silk Cut,316232.5499546919,285517.9337906707,0.024506177854143617,0.00011486504709947309
Premium,JTI,Sovereign,2020-10-25,7682.594288392538,4527.903101613804,JTI,Premium_JTI_Sovereign,316232.5499546919,285517.9337906707,0.02429412876534455,0.01585855936087526
Premium,Other,Karelia,2020-10-25,2720.7582995597113,2480.147343053222,Other,Premium_Other_Karelia,316232.5499546919,285517.9337906707,0.008603663031998214,0.00868648532904962
Premium,Philip Morris,Marlboro,2020-10-25,513.6244290496217,3708.828604829162,Philip Morris,Premium_Philip Morris_Marlboro,316232.5499546919,285517.9337906707,0.0016241984865985838,0.012989827138313186
Premium,Philip Morris,Raffles,2020-10-25,2818.9097738285805,8835.671580453236,Philip Morris,Premium_Philip Morris_Raffles,316232.5499546919,285517.9337906707,0.008914040550956752,0.030946117685662314
Sub Economy,ITUK,Lambert & Butler,2020-10-25,322.01485273118055,2839.8618295550236,IMB,Sub Economy_IMB_Lambert & Butler,316232.5499546919,285517.9337906707,0.001018284970276833,0.009946351852059445
Sub Economy,Other,Elixyr,2020-10-25,8839.487737559817,2930.6571648449276,Other,Sub Economy_Other_Elixyr,316232.5499546919,285517.9337906707,0.02795249173061499,0.010264354066787124
Unknown,Other,Non allocatable OM Brands,2020-10-25,7576.300804438346,5580.866983600733,Other,Unknown_Other_Non allocatable OM Brands,316232.5499546919,285517.9337906707,0.023958004340552033,0.019546467395257845
Unknown,Other,The King,2020-10-25,6282.7415227213205,4076.454204603275,Other,Unknown_Other_The King,316232.5499546919,285517.9337906707,0.019867472604010807,0.014277401599550496
Value,BAT,Lucky Strike,2020-10-25,9916.825119658144,5559.591358902273,BAT,Value_BAT_Lucky Strike,316232.5499546919,285517.9337906707,0.03135928012811766,0.019471951499124826
Value,BAT,Pall Mall,2020-10-25,6125.864753270321,3405.289981150935,BAT,Value_BAT_Pall Mall,316232.5499546919,285517.9337906707,0.01937139220535015,0.011926711348533172
Value,ITUK,Carlton,2020-10-25,4420.288704846989,4456.433341669859,IMB,Value_IMB_Carlton,316232.5499546919,285517.9337906707,0.013977968762166653,0.015608243175845906
Value,ITUK,Embassy,2020-10-25,4976.295156097997,4589.892206039071,IMB,Value_IMB_Embassy,316232.5499546919,285517.9337906707,0.01573618894326651,0.01607567043198127
Value,ITUK,Paramount,2020-10-25,7709.468458047156,1047.1796463300066,IMB,Value_IMB_Paramount,316232.5499546919,285517.9337906707,0.024379111066054795,0.0036676492871293787
Value,ITUK,Regal,2020-10-25,7084.9564345715435,8393.079579320793,IMB,Value_IMB_Regal,316232.5499546919,285517.9337906707,0.022404260521526446,0.02939598037815107
Value,ITUK,Richmond,2020-10-25,189.67299346653533,7111.202066804492,IMB,Value_IMB_Richmond,316232.5499546919,285517.9337906707,0.0005997895962756226,0.024906323649771557
Value,JTI,Club,2020-10-25,250.58754207601174,583.8507260245462,JTI,Value_JTI_Club,316232.5499546919,285517.9337906707,0.0007924153984525457,0.0020448828494696245
Value,JTI,Mayfair,2020-10-25,3750.795736549102,7719.635376100804,JTI,Value_JTI_Mayfair,316232.5499546919,285517.9337906707,0.011860878132521449,0.027037304710115
Value,JTI,Sovereign,2020-10-25,4147.76711572493,513.5124247991085,JTI,Value_JTI_Sovereign,316232.5499546919,285517.9337906707,0.013116192866038615,0.0017985294933368125
Value,Other,American,2020-10-25,6303.243606544719,2961.1326021376703,Other,Value_Other_American,316232.5499546919,285517.9337906707,0.01993230490488033,0.01037109145062896
Value,Other,MB,2020-10-25,9078.317104511376,9544.620689389913,Other,Value_Other_MB,316232.5499546919,285517.9337906707,0.02870772507704241,0.03342914598277953
Value,Other,Officials,2020-10-25,4184.76307526625,2533.7332196777206,Other,Value_Other_Officials,316232.5499546919,285517.9337906707,0.013233182592575686,0.008874164876575996
Value,Other,Tornado,2020-10-25,99.49836602877072,3386.955745099186,Other,Value_Other_Tornado,316232.5499546919,285517.9337906707,0.00031463670024804946,0.011862497392483774
Value,Philip Morris,Chesterfield,2020-10-25,3314.068282693702,9528.422059276343,Philip Morris,Value_Philip Morris_Chesterfield,316232.5499546919,285517.9337906707,0.01047984555406622,0.033372411787842955
Economy,BAT,Pall Mall,2020-11-01,7528.706700267452,8251.21064251918,BAT,Economy_BAT_Pall Mall,328643.1500348225,328595.34285572486,0.022908454655055862,0.025110552604946712
Economy,BAT,Rothmans,2020-11-01,4788.023221943335,5936.685903157001,BAT,Economy_BAT_Rothmans,328643.1500348225,328595.34285572486,0.014569064413592686,0.018066859534779225
Economy,ITUK,JPS,2020-11-01,5258.759881550712,9483.38498939142,IMB,Economy_IMB_JPS,328643.1500348225,328595.34285572486,0.01600142854337144,0.028860375521375707
Economy,ITUK,Lambert & Butler,2020-11-01,4401.356622518693,6149.225637997738,IMB,Economy_IMB_Lambert & Butler,328643.1500348225,328595.34285572486,0.013392509845564504,0.018713672520604335
